id,vocab_size,hidden_size,num_hidden_layers,num_attention_heads,intermediate_size,hidden_act,hidden_dropout_prob,attention_probs_dropout_prog,max_position_embeddings,type_vocab_size,initializer_range,layer_norm_eps,gradient_checkpointing,position_embedding_type,use_cache,energy_consumption,perplexity,energy_loss,loss,date
24,6255,47,2,5,732,gelu,0.17196888685637074,0.1528762827990192,512,1,0.02,1e-12,False,relative_key_query,True,0.548337,318.01132088756844,174.3773736615266,5.762086982421875,2021-04-05 07:08:25.549617
25,12221,65,3,6,868,silu,0.15933695947619195,0.4737690606398574,512,1,0.02,1e-12,False,relative_key_query,True,0.822961,2221.1448685792075,1827.9156021908134,7.705778048502604,2021-04-03 11:20:39.559996
26,21346,14,3,4,1415,silu,0.12235393281394608,0.16554450646461752,512,1,0.02,1e-12,False,relative_key_query,True,0.44720699999999997,459.27643717313714,205.39163763888715,6.1296522884114575,2021-04-02 17:45:29.090802
27,23275,25,4,6,364,relu,0.3726191261860312,0.5561560936594381,512,1,0.02,1e-12,False,relative_key_query,True,0.6557029999999999,420.26286960487505,275.5676243885254,6.040880395507813,2021-04-04 16:05:12.255477
28,30475,30,12,15,1503,silu,0.6487775319719956,0.5322519759440929,512,1,0.02,1e-12,False,relative_key_query,True,2.771715,2321.9246787343586,6435.713460918203,7.750151723632812,2021-04-04 17:17:25.377141
29,17091,58,2,5,730,gelu,0.14038015600659154,0.2882050916436142,512,1,0.02,1e-12,False,relative_key_query,True,0.614488,457.5343607247922,281.1493742530561,6.125851987304688,2021-04-05 05:52:34.479265
30,4528,81,1,16,366,gelu,0.5057443332344652,0.2719165572954695,512,1,0.02,1e-12,False,relative_key_query,True,1.5132940000000001,1796.4448495055703,2718.549212087683,7.493564907226562,2021-04-05 10:11:29.189330
31,5198,60,2,6,318,gelu,0.15118119237429206,0.3417375677571628,512,1,0.02,1e-12,False,relative_key_query,True,0.65976,410.53409301872284,270.85397321003256,6.017458977864584,2021-04-03 07:48:26.937459
32,9374,37,5,8,1780,gelu_new,0.19623863555958024,0.14840302752341558,512,1,0.02,1e-12,False,absolute,True,0.7995399999999999,2280.544245857161,1823.386346332635,7.732169397786459,2021-04-04 03:54:01.521484
33,16891,37,5,6,287,silu,0.7727980581700049,0.5175084061804628,512,1,0.02,1e-12,False,relative_key_query,True,1.030996,2340.683478015906,2413.2353031004873,7.75819825032552,2021-04-01 21:30:17.916875
34,29914,60,5,17,260,gelu,0.5826168184031111,0.4168154477327276,512,1,0.02,1e-12,False,relative_key_query,True,2.217803,2291.08116898963,5081.166689828709,7.736779111328125,2021-04-03 21:41:21.785206
35,27939,24,4,14,2892,relu,0.4127700795159207,0.18472657169818152,512,1,0.02,1e-12,False,relative_key_query,True,1.240951,2258.7226530141816,2802.964134980601,7.7225547347005215,2021-04-04 09:43:43.471118
36,19453,21,4,5,1104,silu,0.25974457208343005,0.6730936738060131,512,1,0.02,1e-12,False,relative_key,True,0.460996,508.1810573697602,234.26943472323,6.230837796223957,2021-04-03 00:43:36.849809
37,16697,32,5,1,170,relu,0.23667569845860945,0.5837035647332119,512,1,0.02,1e-12,False,absolute,True,0.388278,1422.0994795840745,552.1699417339453,7.259889565429687,2021-04-03 06:51:58.991997
38,27547,22,1,12,576,gelu,0.6608186059524139,0.14588403667002228,512,1,0.02,1e-12,False,absolute,True,0.39200999999999997,1419.3827061804834,556.4122146498114,7.2579773421223965,2021-04-03 20:26:48.966464
39,30505,17,1,7,373,silu,0.3787875925637207,0.2160346724300897,512,1,0.02,1e-12,False,relative_key_query,True,0.22804699999999997,535.0711122750163,122.02136194098064,6.282399658203125,2021-04-02 13:59:51.120171
40,29363,9,2,18,92,relu,0.5354460322141761,0.9542212693186988,512,1,0.02,1e-12,False,relative_key_query,True,0.40639699999999995,521.1051843934745,211.77558362195484,6.255951910807291,2021-04-04 05:01:05.661027
41,25696,85,1,4,468,silu,0.1807100284953457,0.1918948960102135,512,1,0.02,1e-12,False,relative_key_query,True,0.5266310000000001,750.0413755403563,394.9950396421933,6.6201283723958335,2021-04-03 12:00:22.428225
42,8346,64,3,4,1033,gelu,0.5188395116340918,0.6381477215725371,512,1,0.02,1e-12,False,relative_key,True,0.5512279999999999,2242.0073891553257,1235.857249109312,7.715126899414063,2021-04-03 01:40:35.111208
43,26964,80,6,2,795,silu,0.6802435965603721,0.5027861689034095,512,1,0.02,1e-12,False,relative_key_query,True,1.210186,2356.7876326507235,2852.151398007049,7.765054798177084,2021-04-03 03:54:32.570253
44,21251,7,8,3,441,gelu,0.2003522727414732,0.6984417222287349,512,1,0.02,1e-12,False,absolute,True,0.624837,1612.6231328736387,1007.6266004753656,7.385617407226563,2021-04-02 22:38:44.576917
45,6983,37,5,8,211,gelu_new,0.910528882572068,0.4019073672733241,512,1,0.02,1e-12,False,absolute,True,0.525358,2366.9753296804506,1243.5094252502622,7.769368186848959,2021-04-04 03:34:33.227904
46,19866,58,4,4,571,gelu,0.19799931885031874,0.2962269821747839,512,1,0.02,1e-12,False,relative_key_query,True,0.9681139999999999,381.8373041933677,369.66203991185796,5.944994612630207,2021-04-03 10:47:30.898992
47,25358,99,4,17,1622,relu,0.38759863621560703,0.18724152374175726,512,1,0.02,1e-12,False,relative_key_query,True,3.609776,2303.098439423845,8313.669472269648,7.742010642903645,2021-04-05 02:22:32.452516
48,21968,13,1,14,240,silu,0.11281753365472595,0.13032532747265266,512,1,0.02,1e-12,False,absolute,True,0.326627,858.0752322948665,280.2705388987754,6.754691778971353,2021-04-04 14:03:15.803932
49,28071,23,4,17,2380,relu,0.3970969225029208,0.2783196123530765,512,1,0.02,1e-12,False,relative_key_query,True,1.296694,2247.2823825841033,2914.037581802511,7.717476935221354,2021-04-04 08:41:02.226881
50,12168,67,2,2,576,gelu,0.2134425757539764,0.322383981789865,512,1,0.02,1e-12,False,relative_key_query,True,0.45112700000000006,413.42143446492037,186.5055714658561,6.024467495117188,2021-04-05 03:31:41.778800
51,14966,73,7,12,1765,gelu_new,0.3397279294851061,0.4001873391452703,512,1,0.02,1e-12,False,relative_key,True,2.487924,2283.4264256377555,5680.991406578388,7.733432412109375,2021-04-03 08:46:51.209791
52,21738,17,1,14,1860,silu,0.26563365509243936,0.42606609418872654,512,1,0.02,1e-12,False,absolute,True,0.37233099999999997,1131.0531193586826,421.1261389839376,7.030904441731772,2021-04-04 14:33:39.515001
53,26671,32,1,11,404,gelu,0.3592862678576076,0.14240905224884542,512,1,0.02,1e-12,False,relative_key_query,True,0.534718,437.8398381076701,234.12084255325715,6.0818531770833335,2021-04-05 13:42:51.669063
54,29462,67,11,11,355,silu,0.42935749651243854,0.2721000709246993,512,1,0.02,1e-12,False,absolute,True,1.75712,2291.797363100235,4026.962982650685,7.737091663411459,2021-04-03 19:37:50.362712
55,29437,9,2,18,1,relu,0.5346930904822056,0.2027410626352728,512,1,0.02,1e-12,False,relative_key_query,True,0.49870299999999995,548.4731169659391,273.5251888502647,6.307138266601562,2021-04-04 05:12:10.088766
56,1464,59,9,10,1632,relu,0.6406130164316124,0.8307356472183267,512,1,0.02,1e-12,False,relative_key,True,2.277916,2295.815323784019,5229.674459092797,7.7388433203125,2021-04-02 03:35:56.388759
57,23458,7,9,10,378,silu,0.2844793257611183,0.24602511642690866,512,1,0.02,1e-12,False,relative_key_query,True,1.078415,585.3994950698665,631.3035964757701,6.37229451171875,2021-04-03 20:40:23.362202
58,11271,59,2,5,700,gelu,0.3345794485946941,0.2895520137213631,512,1,0.02,1e-12,False,relative_key_query,True,0.592242,473.0064085702581,280.13426142446684,6.159108937174479,2021-04-05 06:54:39.233260
59,13130,76,1,4,7,relu,0.2262343745919173,0.3214548988105122,512,1,0.02,1e-12,False,relative_key_query,True,0.51598,764.8965460961052,394.67131985466835,6.639740590820312,2021-04-05 13:15:40.950016
60,11528,4,11,8,521,relu,0.4074911090942026,0.8205592021055359,512,1,0.02,1e-12,False,relative_key,True,1.408411,1433.999892168906,2019.661222129501,7.268222945963543,2021-04-01 18:22:03.809045
61,30159,19,12,1,418,silu,0.3637634466450216,0.2094319894827933,512,1,0.02,1e-12,False,relative_key_query,True,1.5079420000000001,1559.4077974207478,2351.496512858237,7.352061411132812,2021-04-02 20:14:56.957387
62,19936,44,4,4,1152,gelu,0.10053905940773727,0.2948390739620796,512,1,0.02,1e-12,False,relative_key_query,True,0.703669,306.2070834026577,215.46843217086476,5.724261616210938,2021-04-03 10:30:48.922662
63,17829,46,3,8,916,silu,0.3127538478543501,0.3781380705872335,512,1,0.02,1e-12,False,relative_key,True,0.78541,2197.5011023224533,1725.939340775078,7.695076131184896,2021-04-03 17:28:26.773779
64,6215,92,7,9,1571,gelu_new,0.7879604240875635,0.4556566859536261,512,1,0.02,1e-12,False,absolute,True,1.600508,2294.365748534487,3672.1507354554346,7.738211722005207,2021-04-02 12:18:41.873463
65,18938,20,5,1,932,gelu,0.6996936716481652,0.7349768106337721,512,1,0.02,1e-12,False,relative_key_query,True,0.538261,2480.406622633709,1335.106149105443,7.816177786458334,2021-04-02 11:31:19.538685
66,20336,39,1,8,2488,silu,0.28358328940554045,0.5672655402576197,512,1,0.02,1e-12,False,relative_key_query,True,0.378863,948.6445300650496,359.4063125940349,6.8550341552734375,2021-04-03 02:37:38.789917
67,15637,18,4,6,1564,relu,0.1439686709688342,0.22491133109557165,512,1,0.02,1e-12,False,relative_key_query,True,0.618699,370.4218411598726,229.17962270377205,5.9146424674479166,2021-04-03 14:08:37.527759
68,22968,2,2,9,1240,gelu_new,0.9919942117717108,0.31065035915920897,512,1,0.02,1e-12,False,relative_key,True,0.244784,2475.550286529921,605.9751013379403,7.81421798828125,2021-04-02 13:24:25.439952
69,15862,13,3,12,2979,silu,0.4745024922663945,0.5444916663483579,512,1,0.02,1e-12,False,relative_key_query,True,0.617502,1040.4641721234793,642.4887072145928,6.947422211914063,2021-04-02 22:54:00.128397
70,12972,47,7,7,45,silu,0.27052630276440115,0.1954728676795892,512,1,0.02,1e-12,False,relative_key_query,True,1.176164,472.7829673737192,556.070306038143,6.158636440429688,2021-04-02 18:18:04.540929
71,30310,3,1,16,855,relu,0.35157508404502896,0.17273431194223773,512,1,0.02,1e-12,False,relative_key_query,True,0.20831,790.0232134170369,164.56973558690296,6.672062329101562,2021-04-04 00:33:38.056651
72,16937,30,2,3,2614,gelu_new,0.4503719874286539,0.1105829524039403,512,1,0.02,1e-12,False,relative_key,True,0.299654,1214.3880283352973,363.8962302427851,7.101995548502604,2021-04-01 20:29:54.048741
73,25890,1,8,13,315,relu,0.4668302906681632,0.1601277833937333,512,1,0.02,1e-12,False,relative_key,True,1.067025,1838.0474693820388,1961.2426010173695,7.51645912923177,2021-04-04 10:56:17.328805
74,17661,34,9,10,160,gelu_new,0.31592096697060945,0.4339724586835925,512,1,0.02,1e-12,False,absolute,True,1.284599,2218.610761264796,2850.025165309996,7.704636495768229,2021-04-03 04:09:11.137213
75,28612,34,3,13,285,gelu,0.22056774007380187,0.2218333466279068,512,1,0.02,1e-12,False,relative_key_query,True,1.0195100000000001,541.6031310019547,552.1698080878028,6.2945335026041676,2021-04-04 00:40:24.091099
76,10794,70,5,5,1790,silu,0.6042043006253892,0.8951895013700677,512,1,0.02,1e-12,False,relative_key_query,True,1.090658,2306.146988954309,2515.2176626789287,7.743333440755207,2021-04-03 01:27:04.932698
77,12430,48,2,7,112,relu,0.5588466591041079,0.12757977548544766,512,1,0.02,1e-12,False,relative_key_query,True,0.493313,521.5438852426095,257.2843786606874,6.256793422851563,2021-04-02 13:09:32.101911
78,23692,1,2,9,1264,relu,0.8801035209294625,0.3090991759007662,512,1,0.02,1e-12,False,relative_key,True,0.27174299999999996,2512.756032973009,682.8238626681842,7.829135450846354,2021-04-02 12:54:10.847742
79,16960,32,5,7,1099,relu,0.2291877970312909,0.5805990131408618,512,1,0.02,1e-12,False,absolute,True,0.646724,2172.4841241658305,1404.9976227170223,7.6836265494791665,2021-04-03 06:55:59.746487
80,23956,51,3,1,945,relu,0.3925550743634774,0.5100070768072219,512,1,0.02,1e-12,False,relative_key_query,True,0.486092,832.0492773626537,404.45249733176695,6.723891666666668,2021-04-05 10:20:42.475746
81,23004,5,1,11,496,relu,0.3312254061059934,0.4660983436553678,512,1,0.02,1e-12,False,relative_key_query,True,0.263615,761.5342114004401,200.751841138327,6.63533509765625,2021-04-04 08:33:15.111686
82,9348,77,7,7,1321,gelu,0.19334926407336367,0.11653345402288084,512,1,0.02,1e-12,False,relative_key_query,True,1.624542,2266.015734770498,3681.2377337955354,7.7257783854166675,2021-04-04 09:08:30.840959
83,20743,50,12,15,657,gelu,0.4799300387289172,0.3782972400219923,512,1,0.02,1e-12,False,relative_key_query,True,3.446158,2285.485540571855,7876.144279526023,7.7343337711588545,2021-04-04 23:04:04.662777
84,15327,55,2,3,813,gelu,0.2058332251253735,0.19880192871275104,512,1,0.02,1e-12,False,relative_key_query,True,0.47544,345.6385325599543,164.33038392030466,5.845393525390625,2021-04-05 03:25:32.511574
85,24010,14,3,14,1972,relu,0.4922066272200866,0.6038475699151252,512,1,0.02,1e-12,False,relative_key_query,True,0.631311,714.1704331475792,450.86365032083137,6.571121635742188,2021-04-04 11:49:36.201060
86,19767,53,1,7,650,gelu,0.2440575051221332,0.17797679928760995,512,1,0.02,1e-12,False,relative_key_query,True,0.57713,854.0911336903998,492.92161598674033,6.750037902018229,2021-04-05 08:57:22.937805
87,10429,43,5,8,1432,silu,0.15361746238821591,0.8871931675095912,512,1,0.02,1e-12,False,relative_key_query,True,1.35764,2259.4468212991064,3067.5153824685194,7.72287529296875,2021-04-02 23:55:50.101151
88,22016,17,1,14,236,silu,0.11078353377591862,0.1300562555040795,512,1,0.02,1e-12,False,absolute,True,0.375112,706.0512421124574,264.84829353128816,6.5596878157552085,2021-04-04 13:39:04.345566
89,8144,71,3,2,440,gelu,0.28799326920958185,0.3873140365039676,512,1,0.02,1e-12,False,relative_key_query,True,0.629942,384.9548994993077,242.4992593003929,5.953126183268229,2021-04-05 07:40:59.831656
90,20580,42,11,5,2169,gelu,0.2519219224194713,0.3562374043095782,512,1,0.02,1e-12,False,relative_key,True,1.8285639999999999,2341.259637445085,4281.143087685135,7.7584443701171875,2021-04-04 06:26:48.557044
91,19331,20,2,10,135,relu,0.44943451573700427,0.3043896322466991,512,1,0.02,1e-12,False,relative_key_query,True,0.504179,438.7028914445415,221.1847851056175,6.083822399088541,2021-04-04 11:29:15.220371
92,18745,15,3,7,494,gelu_new,0.1843244966571944,0.2630950263738803,512,1,0.02,1e-12,False,relative_key_query,True,0.540155,357.07189629759836,192.8741701446293,5.8779371516927075,2021-04-05 12:32:50.992516
93,27023,40,1,13,665,silu,0.5440544456964074,0.10153750690398088,512,1,0.02,1e-12,False,relative_key_query,True,0.757963,1409.4717786135627,1068.327457733272,7.250970288085938,2021-04-03 14:04:59.482058
94,26467,36,3,4,2335,silu,0.36090851578385097,0.2617032998573384,512,1,0.02,1e-12,False,relative_key_query,True,0.656324,665.3243425748325,436.6683338160844,6.5002746549479165,2021-04-02 16:23:40.492627
95,28853,9,6,2,774,silu,0.8243912332428321,0.4898281605948269,512,1,0.02,1e-12,False,relative_key_query,True,0.767691,2470.456999669907,1896.5476045335904,7.812158432617188,2021-04-03 02:53:37.726125
96,21867,7,9,10,87,silu,0.2748012545145144,0.28295846332851465,512,1,0.02,1e-12,False,relative_key_query,True,1.424909,463.0889129532364,659.8595598672831,6.137919072265625,2021-04-03 21:34:43.869687
97,24062,28,1,9,691,silu,0.1776444758491623,0.18159508584784254,512,1,0.02,1e-12,False,relative_key_query,True,0.433914,402.46118688492635,174.633543445986,5.997598662109375,2021-04-03 11:48:25.885887
98,29706,26,2,12,1157,relu,0.5960794330526381,0.20350335396781705,512,1,0.02,1e-12,False,relative_key_query,True,0.634989,731.4846233616291,464.4846895037775,6.5950761995442715,2021-04-04 10:13:33.759384
99,16084,61,1,3,1041,gelu,0.2645982160417089,0.2181236478961724,512,1,0.02,1e-12,False,relative_key_query,True,0.36897399999999997,612.3237061033401,225.93152713577382,6.41726107421875,2021-04-05 04:25:30.142925
100,7699,11,3,2,1480,silu,0.5744514266090132,0.4422888995282424,512,1,0.02,1e-12,False,relative_key_query,True,0.29125100000000004,2216.4037534223994,645.5298095880273,7.70364123046875,2021-04-03 11:54:57.265507
101,25454,16,10,14,1417,gelu_new,0.12668259034839827,0.5424887297143063,512,1,0.02,1e-12,False,relative_key_query,True,1.509514,2316.5113379682416,3496.8062958217924,7.747817599283854,2021-04-03 07:06:32.085032
102,22371,55,4,1,794,relu,0.1343386819135535,0.13815111841876998,512,1,0.02,1e-12,False,relative_key_query,True,0.754843,527.6346989421518,398.2813590535906,6.268404186197918,2021-04-03 14:32:35.292646
103,22083,2,1,8,618,silu,0.7216446644406691,0.10021535966326732,512,1,0.02,1e-12,False,relative_key_query,True,0.217018,2328.7829839410674,505.3878256089225,7.753101085611979,2021-04-03 02:20:26.412216
104,344,90,4,5,1951,relu,0.6317035305160087,0.9468744895248282,512,1,0.02,1e-12,False,absolute,True,0.958702,2284.610089076814,2190.26026161812,7.733950649414062,2021-04-03 05:06:02.061076
105,1107,7,6,16,4,gelu_new,0.7137751515631791,0.34077144152994404,512,1,0.02,1e-12,False,relative_key_query,True,0.9453799999999999,959.744120086472,907.3228962473488,6.866666707356771,2021-04-04 16:21:11.144011
106,18433,54,2,3,922,gelu,0.1577314550221095,0.3547985957565918,512,1,0.02,1e-12,False,relative_key_query,True,0.46319399999999994,338.12291142709284,156.61650383556082,5.82340947265625,2021-04-03 05:23:17.778565
107,24817,29,2,10,731,relu,0.5183783151608289,0.26130149584248497,512,1,0.02,1e-12,False,relative_key_query,True,0.590613,491.3459378747916,290.1952984060443,6.1971484375,2021-04-04 12:21:19.972983
108,23546,29,1,7,1217,silu,0.3751847903415061,0.202724308565148,512,1,0.02,1e-12,False,relative_key_query,True,0.38454299999999997,494.3529486729581,190.0999659415453,6.2032497330729175,2021-04-02 12:01:14.595960
109,28375,62,2,14,114,gelu,0.35451544699771964,0.317284077061466,512,1,0.02,1e-12,False,relative_key,True,1.151686,2001.222863466448,2304.78035473422,7.6015137044270835,2021-04-03 19:27:52.331061
110,19251,21,2,17,127,relu,0.27759520664772663,0.3070316614768851,512,1,0.02,1e-12,False,relative_key_query,True,0.69933,383.47267845584616,268.1739482245269,5.949268375651043,2021-04-04 11:18:22.550445
111,27662,27,1,15,210,gelu,0.24562451233436386,0.2137419760165272,512,1,0.02,1e-12,False,relative_key_query,True,0.58121,411.9634581860015,239.43728153228597,6.020934651692707,2021-04-03 15:53:26.889470
112,3428,57,2,15,9,gelu,0.4218919917167547,0.2545405156270116,512,1,0.02,1e-12,False,relative_key,True,0.878825,1988.2594907139621,1747.3321469266978,7.595014907226562,2021-04-03 23:43:11.766318
113,1811,98,1,18,1332,gelu,0.4459399048800404,0.2413042776148561,512,1,0.02,1e-12,False,relative_key,True,1.79453,1873.3104700476858,3361.7118378146743,7.535462449544271,2021-04-03 10:48:53.193166
114,28912,34,3,13,1006,gelu,0.2268096698995159,0.2249725393899274,512,1,0.02,1e-12,False,relative_key_query,True,1.1126530000000001,2213.3316307670348,2462.670078967834,7.702254184570313,2021-04-04 00:41:55.057980
115,27351,2,3,12,875,silu,0.3225718293644615,0.10048926292519704,512,1,0.02,1e-12,False,relative_key,True,0.409394,1191.845442734961,487.9343731830365,7.083258177083334,2021-04-04 12:45:05.600495
116,27021,5,3,15,2553,relu,0.6197954320710022,0.7590385074774036,512,1,0.02,1e-12,False,relative_key_query,True,0.59278,1670.3162495385407,990.130066401456,7.420768258463543,2021-04-04 06:46:11.260407
117,11561,49,6,16,60,gelu,0.325618181143107,0.11178540707592396,512,1,0.02,1e-12,False,relative_key_query,True,2.0482549999999997,2285.820591120932,4681.943454866404,7.73448035970052,2021-04-04 01:43:38.344234
118,18592,39,2,7,1348,gelu,0.37900688370238944,0.630673362760439,512,1,0.02,1e-12,False,relative_key_query,True,0.622084,479.1703488928378,298.0842073206521,6.172056168619792,2021-04-03 12:14:29.049696
119,2653,44,1,4,919,gelu,0.32040903351135114,0.3377838386524833,512,1,0.02,1e-12,False,relative_key_query,True,0.365843,471.88753409268736,172.63675113507102,6.156740681966146,2021-04-05 08:01:16.285250
120,30334,4,1,16,408,relu,0.3536218612794219,0.19990022234604848,512,1,0.02,1e-12,False,relative_key_query,True,0.214783,665.6162255919071,142.96304978130658,6.500713266601562,2021-04-04 01:27:12.971640
121,14665,74,7,10,2081,gelu_new,0.3408959205164977,0.41720182664896827,512,1,0.02,1e-12,False,relative_key,True,1.7706540000000002,2272.467989465987,4023.754535419908,7.728621739908855,2021-04-03 08:13:24.630271
122,26465,10,3,7,536,gelu_new,0.23515369919685344,0.7023139704524924,512,1,0.02,1e-12,False,relative_key_query,True,0.385253,476.1647438400538,183.4438960586123,6.165763894856771,2021-04-04 17:57:23.368595
123,20557,69,3,13,866,gelu,0.26274301070436423,0.9816607874006336,512,1,0.02,1e-12,False,absolute,True,1.086203,2244.6915433268373,2438.190688436241,7.716323393554687,2021-04-02 03:15:06.091645
124,27677,31,1,12,570,gelu,0.5098363726623831,0.4787412616232906,512,1,0.02,1e-12,False,absolute,True,0.36909899999999995,1284.642845244673,474.16038953696363,7.158236017252603,2021-04-03 20:45:55.555369
125,21317,45,2,5,1648,gelu,0.2589938683561605,0.33783858151741514,512,1,0.02,1e-12,False,relative_key_query,True,0.538872,463.883676334859,249.9739244339181,6.139633823242187,2021-04-03 10:07:04.476195
126,25792,53,3,17,173,gelu,0.4875749214770258,0.4363028636788779,512,1,0.02,1e-12,False,relative_key_query,True,1.212466,2263.0945217187345,2743.925162370227,7.724488413085938,2021-04-04 00:36:19.860744
127,18021,87,1,6,1124,gelu,0.15202443807762253,0.3592528762262967,512,1,0.02,1e-12,False,relative_key_query,True,0.824521,895.9120030458749,738.6982606633877,6.797842197265625,2021-04-05 05:27:24.427818
128,9813,63,6,6,14,silu,0.6031210305192938,0.3672890288887571,512,1,0.02,1e-12,False,relative_key_query,True,1.144595,2237.8763163159447,2561.462042273649,7.713282622070312,2021-04-02 18:47:01.704906
129,22760,48,3,1,800,gelu_new,0.12940942749050166,0.5271210454058123,512,1,0.02,1e-12,False,relative_key_query,True,0.344387,565.1214832615093,194.62049225598142,6.33704072265625,2021-04-03 13:28:23.147375
