id,1,2,3,4,5,6,7,8,9,10
25,57.26559459,38.72556592,31.02210454,27.71572662,22.98633709,21.45805287,19.43741856,17.50523537,16.2810198,14.31631792
26,132.3433921,101.2811183,86.93841548,83.71347867,74.60443829,73.72927951,71.6863247,68.41554056,63.94350761,61.64548556
27,103.8035323,75.41453286,60.6670065,56.56554193,48.81804407,46.66526044,44.79067632,40.98064983,38.34790892,36.16168019
28,2037.339359,2051.445612,1986.044001,2023.532448,2034.896018,2016.664121,2074.758416,2022.318693,2010.22111,2101.275878
29,58.60968758,42.12746907,34.16835762,31.43431089,26.22727763,24.89084338,23.07846658,21.20845663,19.49386889,17.61939
30,1045.342644,206.1079375,94.19809891,76.03547441,59.97932983,55.67326224,51.60404186,46.53943418,42.58917019,39.33835511
31,68.58679339,49.74947944,40.65411252,36.5616545,29.07271193,26.51737027,23.92203498,21.59150607,19.74499418,17.63172789
32,604.6199023,113.2502532,77.84346879,67.97907927,54.00626185,50.41556718,43.8072794,37.28906052,33.43154783,29.49438777
33,245.1818058,181.6533136,150.2949956,141.1608471,125.6876675,121.7293332,113.6814229,106.7938136,97.41692855,94.39612277
34,2055.96376,2058.020752,1985.646832,2017.470948,2028.191929,2007.609521,2070.405995,2024.949417,2016.462465,2102.747286
35,89.04127266,63.7838485,52.63072107,48.34196384,40.62972737,38.84968622,36.02092429,32.27200061,29.94612698,27.17235239
36,115.8967838,86.77338932,71.45014973,66.70633994,58.04972669,55.77356435,53.18093673,49.38763059,46.2147957,42.78981042
37,965.0693847,861.5214896,794.1719504,799.5907226,762.5743409,740.3329371,746.4286253,736.272283,723.6443193,717.9500512
38,869.1363348,782.5047557,714.0835698,715.656283,675.4640931,645.0965529,633.2719812,610.5743063,588.2193956,581.3773327
39,165.2401714,137.7306546,122.1439174,122.1317036,111.9441403,109.5411196,109.1911482,104.0113471,99.57389183,98.10123935
40,151.7144294,118.2144089,103.9073877,100.0129822,91.03099018,89.36239892,87.36545912,83.22102332,78.87781424,76.08871788
41,84.7664646,65.87111304,55.31255958,52.40489484,44.46934165,43.25444488,40.26972718,37.94736242,35.05085476,32.03086599
42,130.5295973,99.78321672,83.49610633,77.20776231,65.30052003,62.29617329,57.70824168,52.59389246,48.0191553,44.52718938
43,237.4601928,187.3165563,159.6366029,150.7314837,133.3663696,125.7253794,118.8544934,111.7316484,101.8906317,98.85953458
44,1059.550457,954.1300663,890.693168,904.0638605,872.445336,854.5713515,864.8879838,865.6667333,843.618181,850.9045839
45,1431.81765,1277.55069,1143.100973,1124.844407,1070.092102,1034.630875,1041.586177,1016.174129,976.5246566,971.557059
46,65.22220641,45.15043887,35.49174024,32.0180562,26.44851465,24.91823837,23.26150853,20.94081237,19.32694043,17.17921117
47,2040.805782,2058.226565,1986.838578,2018.278098,2029.206279,2005.803485,2066.682617,2018.07628,2005.001324,2090.586651
48,583.24072,108.9185113,81.33691723,73.83257279,62.90338639,61.09927498,57.52962313,54.39651014,49.94887588,46.47897222
49,82.45890104,57.05410339,45.7549508,41.30154878,34.34649584,32.88116495,30.56024557,27.6299409,25.67967955,23.215032
50,111.0299517,80.1740583,66.84657045,62.77770534,54.20645515,52.9104044,49.80921465,47.27114183,43.62367467,41.12022118
51,2039.581666,2055.141539,1985.249742,2018.07628,2031.2365,2011.226472,2073.721296,2027.583563,2018.883672,2106.746303
52,713.8693768,160.7258309,108.018229,95.50704362,80.98791937,76.50835878,71.88732768,66.87331442,61.75037201,57.15689326
53,93.21419342,72.56625452,63.01671445,59.75184088,51.7642626,50.32490078,48.38065288,45.48579139,42.52958707,39.84512245
54,2039.17379,2053.908824,1985.249742,2018.883672,2032.455608,2013.440038,2076.211256,2028.394759,2016.664121,2105.272097
55,160.0842117,123.0511349,107.3720601,104.7419808,95.75568503,94.58510394,93.19555244,89.54130256,84.22569155,81.88370427
56,2043.869288,2053.292744,1985.448277,2021.307787,2034.082223,2016.462465,2077.665112,2024.746932,723.1379455,426.6226931
57,128.6891749,94.85979885,80.43102622,76.07350166,66.91345045,65.92383101,63.45937897,60.07537357,56.43559069,53.46354394
58,87.99676039,64.85798283,51.77461649,47.44636903,39.72973898,37.80343608,35.29707149,32.11104333,29.86836818,27.19409897
59,94.36780818,73.83995642,64.89041993,61.81215327,53.37273313,52.24791574,50.05387874,47.80355456,44.66990461,41.0052456
60,243.3011557,186.1029472,162.1788924,155.5239906,143.6385393,138.7258939,136.3193098,128.9726027,121.3525566,120.7231612
61,419.0959955,345.6062081,309.1108653,305.6987072,291.8091521,285.5451043,285.5736602,280.1429476,267.4947661,273.9649011
62,62.87194256,41.15724604,32.57353015,29.47374892,24.41505622,22.90602554,21.22543019,19.17869447,17.5508082,15.7163253
63,83.46271457,59.26387916,48.48235901,44.30067881,36.81480227,35.35005683,32.78922646,29.47374892,26.63164046,24.12382641
64,2036.320944,2054.114225,1986.044001,2020.701485,2033.47209,2012.232337,2073.513935,2026.164751,2016.865797,2105.272097
65,963.0448655,857.7391223,794.1719504,784.6988393,780.082747,752.1983105,767.7007433,751.1459697,725.600799,754.9111046
66,98.48458121,75.36929772,62.97891577,58.25908232,48.40484926,46.74933355,43.58443102,41.03806292,37.4722253,34.62236983
67,82.93025887,55.55647106,45.30874227,41.42978224,35.22302542,34.02855415,32.12389032,29.28279084,27.37691117,25.13094612
68,2084.32429,2056.580642,1988.627537,2027.380815,2034.48908,2020.903565,2080.783948,2031.033387,2021.91427,2115.401695
69,155.1977329,116.5010167,96.84386089,89.19277156,77.79677672,74.08403078,70.22469291,64.72839649,59.17504998,56.00830593
70,66.89337943,46.9507885,37.22200058,33.93340746,28.41167067,26.91274591,24.62593116,22.15803091,20.32801533,18.40826963
71,299.2861084,239.1999947,215.0563313,214.6910461,201.4819905,196.4680848,197.8877597,186.5501306,178.7878666,182.819623
72,215.5730864,167.2349985,144.2719413,136.7972633,123.9898863,120.2893391,118.3326824,110.3988812,104.96217,103.5443476
73,650.2780236,555.1842274,491.6661848,479.8626898,460.4019904,447.7790864,448.6755407,435.8508074,416.9223527,427.6478173
74,763.4899794,175.6862968,106.5271625,91.46898929,75.42207469,69.53985212,64.4442172,57.80642912,53.32471928,48.22608224
75,59.91938048,43.36705277,34.32589412,31.19631566,25.78002584,24.31515941,22.54244553,20.22865169,18.92341416,16.86094499
76,167.1848355,119.7851834,96.13947484,87.6104252,73.25891888,69.72786342,62.61469532,55.57869809,49.90394212,45.70921872
77,130.9610565,106.2399271,92.05626811,87.97916279,76.49305864,74.16556805,70.01433452,65.32011313,59.81760407,56.11482288
78,2005.402364,1943.216755,1843.460886,1864.783053,1846.228152,1821.107297,1875.630221,1815.652162,1800.464561,1873.193486
79,674.9239379,125.4616332,82.92196626,72.69699141,59.29351851,56.06994897,50.95281457,45.39945043,41.59583325,38.06137544
80,276.662956,210.8822667,186.3450383,180.4583494,166.0352309,159.7164411,157.9060127,149.0080006,140.0640755,139.3097679
81,250.1348069,205.8401713,182.3631448,179.4685529,167.2015549,164.8935312,164.1860112,158.5706127,151.2902232,151.5627908
82,2071.648612,2054.114225,1986.639904,2023.127782,2034.285641,2014.648465,2073.099273,2021.105666,2009.015339,2099.805499
83,2038.56213,2054.319647,1985.845407,2020.701485,2033.675447,2014.044161,2076.418887,2027.583563,2015.25295,2104.009313
84,97.47539625,69.7069482,57.94533117,52.7308145,45.54951609,43.92571888,41.51272472,39.11476433,35.50593977,33.09227925
85,117.8838715,89.84626113,76.69986897,72.15380347,63.67550807,61.08705635,57.78331118,53.44750729,49.45187626,46.65126296
86,82.59094089,64.07793007,54.57631514,51.64534161,43.24579486,42.43188142,39.55531215,37.34877077,34.39461461,31.85836548
87,71.6075131,42.90120868,32.91406256,29.2798627,23.14549127,21.52037154,19.27868343,17.08669345,15.71004002,13.65901851
88,321.1794496,92.01025148,71.40015213,63.02301644,52.56760208,50.80526546,47.21445048,44.54054955,40.80889205,37.25551546
89,119.2354369,89.26415433,72.97376551,66.71301091,57.55263958,55.73453652,52.66757547,49.33826765,44.92974286,42.30900722
90,105.2249038,2089.123753,1987.633472,2023.127782,2031.642788,2013.037391,2073.513935,2024.544468,2015.857617,2107.378422
91,127.2431725,94.56618881,80.21415536,75.50508462,65.81185571,64.82556194,62.35850062,59.38252552,55.69553599,52.88924447
92,93.28879461,67.55891284,55.60093402,51.74873565,44.48713294,43.53216108,41.27677528,38.55554774,35.98492137,33.42151987
93,109.1911482,85.83269547,73.99518326,69.51204174,60.45504313,59.46571928,56.71847526,53.31938707,49.98385234,46.47432456
94,138.0339956,102.1865434,84.00698919,77.58700874,67.84325698,63.79660655,60.1234531,56.01390705,51.50093691,48.4145312
95,1456.220996,1365.805987,1238.430338,1234.967583,1211.967074,1177.207044,1200.507905,1171.687153,1127.88559,1179.092083
96,122.6948036,92.30515588,77.85125353,74.15073642,65.30705041,64.23832531,62.22146272,58.92114355,55.07522621,52.07057448
97,80.7453197,62.37097357,53.20221336,50.12901589,42.6573674,41.8503433,39.38165111,37.45349387,34.12396761,31.77881904
98,139.3236996,113.7724044,99.03764199,93.92532015,81.16628893,77.43973338,71.75804688,67.08094336,61.28284803,57.97431108
99,124.8358907,96.8729184,83.87268548,80.3506354,69.53985212,68.2106015,65.52947229,61.8183348,57.46637534,54.87731186
100,707.2611674,631.7539508,572.6644826,565.5507301,545.3348447,543.5382058,552.8573436,538.6683094,521.4951634,540.9895702
101,71.31452333,44.50493136,33.74391146,29.08725192,23.31040902,21.46449125,19.43547491,17.08498487,15.41128449,13.62082675
102,126.1788065,97.74870982,84.04900319,81.26374694,71.7006634,71.05114714,68.64854929,65.39854431,60.64880913,58.75639511
103,1701.048322,1506.885173,1372.51486,1326.235823,1288.585005,1250.876769,1282.927686,1235.708786,1209.182753,1274.870648
104,899.2849972,838.7393578,1994.801848,2022.318693,2032.252372,2012.836097,2077.872889,2027.380815,2014.84994,2104.219724
105,255.5453784,204.1183556,176.0028169,169.8473343,153.6995926,150.2799668,148.3389711,141.8258647,133.9009035,132.8472537
106,87.75948959,65.28746123,54.04407947,49.12656858,40.37860236,39.24405626,36.85532084,34.14786275,31.71215355,29.00882227
107,122.8666966,99.06735774,84.1667542,77.57925042,65.85794013,63.33892063,58.58039006,55.24622432,51.07524819,47.89446766
108,127.8170571,102.6166294,89.10362337,84.83430491,75.45224956,73.55254141,71.11512196,67.88397514,63.24398346,60.46108893
109,86.11641124,60.50342651,50.85609614,47.06831232,38.8807784,36.73757231,33.90966239,31.45003198,28.68573612,25.6411889
110,70.14748822,51.73321336,42.49982677,39.22051689,33.37476248,32.13674244,30.12634385,27.54993014,25.86265406,23.43896949
111,74.94091477,58.02651145,49.81917749,46.8476103,39.44076791,38.91189547,36.04975256,34.40149422,32.08857347,29.27693486
112,88.2699736,64.2190567,54.49451204,51.01399465,42.42339589,41.25614206,38.28660132,36.38657908,33.34473871,30.41086665
113,1204.355683,1094.113801,1019.940937,1021.778484,955.5623353,914.6120625,902.1673184,862.7284643,844.2933455,828.8175115
114,61.06873298,43.07746472,34.0898607,30.09623257,25.00560501,23.39915709,21.32755716,19.0735012,17.44581863,15.51643834
115,366.7205082,302.0522453,271.999438,268.5131799,254.4234488,248.3899772,251.1624648,246.8794103,235.8509411,243.0579762
116,274.0471029,211.8333753,188.1990163,185.9541243,171.4171398,163.9563117,165.0089971,157.3385731,148.5765034,149.4258077
117,85.28512033,55.48984328,43.25877055,38.93524961,31.66462097,29.57413022,25.97410292,22.90831626,20.88643698,18.2871751
118,103.3374658,76.08110939,61.50386387,55.00367493,46.13629729,44.07091319,40.36245414,36.7008531,33.79794494,30.82111478
119,142.1382251,105.2775294,90.73108303,86.16809659,75.89873366,74.76874873,72.62433075,68.31299418,63.5927837,61.35029625
120,237.7215427,192.8475538,170.170351,167.4692915,156.178565,153.7303356,154.8876476,149.291385,141.2596943,141.4717429
121,2042.030633,2053.908824,1984.654257,2018.883672,2032.455608,2013.641392,2076.834212,2027.178087,2014.44701,2103.167877
122,130.5948784,101.5854179,87.40915277,83.42933616,74.28432794,72.79155895,70.2738674,66.83988612,62.76515106,59.72197242
123,2012.43357,2002.797035,1938.170954,1960.392525,1934.878862,1889.939317,1868.890092,1804.610395,1645.007134,1598.786207
124,764.3302804,401.0555715,183.0208352,150.4754578,126.2166658,121.8511235,113.8520729,107.640826,99.06735774,93.7939167
125,89.8552462,65.56224521,52.87866768,47.71758556,40.64598252,38.73718533,35.76965828,32.60285952,29.54752547,26.88853533
126,96.38012421,69.35928334,57.66786004,51.54730862,41.64577821,38.96641027,34.94236535,31.00349686,28.2247711,25.15357416
127,69.73483655,54.19561494,45.60876897,41.649943,34.93887129,33.29142978,30.49308693,28.37759712,25.80839948,22.94041036
128,118.6407477,91.04009374,74.36608566,66.10206586,53.68319445,51.49578708,47.06360572,42.05170784,38.19100436,35.40666219
129,159.7643632,125.173403,107.9534375,105.1617877,96.02417666,94.16984372,92.40674742,89.13927195,85.22544164,81.99842174
130,112.6290866,89.13927195,75.45224956,69.77669001,58.53939814,57.0141795,52.96334127,49.62526108,45.58141192,42.16118453
131,133.3530337,102.8426345,87.34798778,82.08866963,72.81339969,70.98722988,67.85004164,64.29616583,59.74586599,56.46381554
132,90.97638797,72.15380347,61.38711747,57.75442674,48.38549119,47.8322453,44.89381344,42.74276751,38.78369786,35.76965828
133,70.02833879,42.94842598,32.95358315,29.1863169,23.06693023,20.95338063,18.90071969,16.62653644,15.14847702,13.12737835
134,2034.692539,2050.420145,1985.249742,2022.318693,2030.018124,2011.427605,2070.820118,2020.499425,2010.22111,2102.537021
135,123.9155147,100.3736778,86.6866593,83.57128665,72.52998046,71.48588374,70.22469291,65.26135147,61.59618889,58.42827888
136,66.08884677,46.59997478,37.35997708,34.13761993,28.88435214,27.36596259,25.52606278,23.24755581,21.74752591,19.3888857
137,96.11063732,68.74472456,53.72615819,47.72713003,39.62261337,37.36744983,34.7819996,30.58470355,28.148667,25.66684292
138,811.7561604,705.001549,612.4700235,447.7343107,342.4412123,297.3767936,268.9162519,229.7059471,186.7554487,168.8313014
139,622.1616833,556.7409216,512.6021458,508.5176882,496.905566,482.7505207,490.0463606,473.1441032,460.2638905,473.1441032
140,2041.622268,2052.676848,1985.051227,2021.307787,2034.48908,2017.269211,2077.872889,2024.949417,2011.628757,2101.696175
141,194.1828032,148.1018185,126.3303119,123.0142251,112.011327,110.3547305,108.6682866,104.1883168,98.82988117,97.76826152
142,126.2545365,97.30982885,82.98833037,79.241488,70.7321353,71.37159778,68.60737251,65.02033064,62.41464854,59.51926252
143,110.8857065,81.1419427,67.68062839,63.18077109,55.30149818,53.97926547,51.76943929,48.55999287,45.20013168,42.67443376
144,92.61026605,73.21497672,62.84679881,59.76976912,51.12634898,51.47004562,48.51145715,45.9659084,42.67870142,39.58301056
145,232.9444469,182.6734258,154.8257049,143.6529039,125.2735818,119.2473611,110.3988812,101.8804432,91.88152726,87.89122761
146,81.36945851,57.48936648,47.91842088,45.52674703,39.37771314,38.05376393,36.27032813,33.29142978,31.50039231,28.94796766
147,80.00586944,60.40065807,52.16960262,48.63775105,41.34287099,40.70292674,38.54012861,36.15806421,33.62937698,30.43216171
148,119.7851834,64.87095572,50.66827626,44.75933382,36.9882391,35.3818862,32.24619333,29.91918759,27.45092871,24.74194546
149,2045.095977,2052.676848,1985.646832,2023.127782,2034.48908,2015.454485,2075.380937,2023.532448,2011.025359,2101.486016
150,780.1607592,537.3770556,198.8001403,109.6507155,80.40690053,68.56622044,60.8918902,53.46889056,47.67465905,43.9916569
151,104.9832,77.48621,62.5834,57.36303,47.85138,45.15947,41.50442,37.07341,34.3568,31.24002
152,767.3937244,483.2818385,170.3406065,121.340422,96.04338342,88.67695081,82.14615182,76.14961321,69.29688807,64.86446895
153,237.3177594,92.16680194,70.66143852,64.9878286,53.9145292,51.93017356,47.97116014,44.60294998,40.86197811,37.08824229
